"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.484,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.408,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.444,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.541,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.503,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.509,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.566,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.642,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.671,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.683,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.642,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.604,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.398,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.911,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.901,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.999,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.051,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.268,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.249,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.26,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.276,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.121,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.096,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.021,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.922,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.909,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.069,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.185,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.179,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.106,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.011,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.886,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.826,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.053,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.995,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.899,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.901,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.984,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.001,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.059,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2016",1.083,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.03,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1980",2.394,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1981",3.053,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1982",3.223,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1983",3.556,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1984",3.392,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1985",3.224,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1986",3.12,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1987",3.043,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1988",2.793,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1989",2.552,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",2.837,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.962,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.87,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",3.152,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",3.077,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",3.192,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1996",3.226,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1997",3.172,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1998",3.065,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1999",2.938,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2000",2.755,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2001",2.773,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2002",3.007,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2003",3.234,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2004",3.247,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2005",3.223,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2006",3.171,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2007",3.015,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2008",3.086,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2009",3.579,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2010",3.527,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2011",3.503,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2012",3.253,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2013",3.232,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2014",3.214,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2015",2.903,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2016",2.381,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.821,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1980",1.192,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1981",1.275,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1982",2.251,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1983",2.097,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1984",1.946,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1985",1.795,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1986",1.775,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.604,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.519,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.531,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.839,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.194,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.172,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.89,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.488,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.254,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.133,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.98,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.912,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.763,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.673,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.762,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.746,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.745,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.663,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.605,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.574,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.542,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.639,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.947,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.79,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.647,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.587,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.561,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.562,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.621,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.647,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.559,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.489,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.191,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.145,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.119,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.134,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.337,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.386,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.462,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.485,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.615,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.565,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.524,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.579,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.7,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.637,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.564,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.49,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.537,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.555,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.961,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.744,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.645,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.616,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.622,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.553,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.475,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.456,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.436,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.025,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.044,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.009,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.004,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.003,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.001,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.64,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.693,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.844,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.903,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.865,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1985",1.268,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1986",1.464,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.489,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.339,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.095,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.072,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.075,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",3.618,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",4.643,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",4.426,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",3.816,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",3.599,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",3.153,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",2.622,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",2.391,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",2.137,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",2,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",2.063,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",2.111,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",2.082,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.953,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.769,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.48,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.385,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.873,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.923,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.629,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.71,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.926,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",2.188,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",2.348,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2016",2.286,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.935,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1985",2.275,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1986",2.172,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1987",2.105,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.961,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.787,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.641,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.703,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.748,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.826,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.711,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.587,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.675,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.644,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.604,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.555,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.42,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.419,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.642,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.817,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.792,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.675,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.425,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.295,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.242,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.548,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.593,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.498,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.564,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.617,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.615,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.608,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2016",1.586,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.551,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2018",1.524,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.489,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.801,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1982",1.059,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1983",1.167,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1984",1.001,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.943,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.874,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.91,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.891,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.784,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.824,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.273,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.379,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.799,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.715,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.509,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.605,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.555,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.425,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.364,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.306,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.335,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.49,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.662,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.727,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.833,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.626,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.349,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.234,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.622,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.467,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.133,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.034,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.034,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.972,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.918,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.873,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.858,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.212,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.252,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.265,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.273,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.278,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.299,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.353,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.328,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.293,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.357,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.387,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.464,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.419,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.37,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.388,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.392,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.397,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.414,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.405,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.387,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.589,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.581,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.594,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.57,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.625,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.635,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.566,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.543,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.658,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.946,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.929,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.048,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.84,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.692,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.516,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.485,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.527,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.507,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.124,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",2.05,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.171,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.863,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.728,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.606,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.597,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.82,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.687,
