"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SUICIDE","MEN","100000PER","A","1979",22.8,"B"
"CAN","SUICIDE","MEN","100000PER","A","1980",23.3,
"CAN","SUICIDE","MEN","100000PER","A","1981",22.9,
"CAN","SUICIDE","MEN","100000PER","A","1982",24,
"CAN","SUICIDE","MEN","100000PER","A","1983",25,
"CAN","SUICIDE","MEN","100000PER","A","1984",22.7,
"CAN","SUICIDE","MEN","100000PER","A","1985",21.5,
"CAN","SUICIDE","MEN","100000PER","A","1986",23.9,
"CAN","SUICIDE","MEN","100000PER","A","1987",23.1,
"CAN","SUICIDE","MEN","100000PER","A","1988",22.1,
"CAN","SUICIDE","MEN","100000PER","A","1989",21.7,
"CAN","SUICIDE","MEN","100000PER","A","1990",21.1,
"CAN","SUICIDE","MEN","100000PER","A","1991",22.1,
"CAN","SUICIDE","MEN","100000PER","A","1992",21.2,
"CAN","SUICIDE","MEN","100000PER","A","1993",21.4,
"CAN","SUICIDE","MEN","100000PER","A","1994",21,
"CAN","SUICIDE","MEN","100000PER","A","1995",21.8,
"CAN","SUICIDE","MEN","100000PER","A","1996",21.5,
"CAN","SUICIDE","MEN","100000PER","A","1997",20.1,
"CAN","SUICIDE","MEN","100000PER","A","1998",19.8,
"CAN","SUICIDE","MEN","100000PER","A","1999",21.3,
"CAN","SUICIDE","MEN","100000PER","A","2000",18.3,"B"
"CAN","SUICIDE","MEN","100000PER","A","2001",18.6,
"CAN","SUICIDE","MEN","100000PER","A","2002",18.4,
"CAN","SUICIDE","MEN","100000PER","A","2003",18.4,
"CAN","SUICIDE","MEN","100000PER","A","2004",17.1,
"CAN","SUICIDE","MEN","100000PER","A","2005",17.5,
"CAN","SUICIDE","MEN","100000PER","A","2006",17.2,
"CAN","SUICIDE","MEN","100000PER","A","2007",16.3,
"CAN","SUICIDE","MEN","100000PER","A","2008",16.4,
"CAN","SUICIDE","MEN","100000PER","A","2009",17.4,
"CAN","SUICIDE","MEN","100000PER","A","2010",17.1,
"CAN","SUICIDE","MEN","100000PER","A","2011",16.6,
"CAN","SUICIDE","MEN","100000PER","A","2012",16.6,
"CAN","SUICIDE","MEN","100000PER","A","2013",16.9,
"CAN","SUICIDE","MEN","100000PER","A","2014",17.4,
"CAN","SUICIDE","MEN","100000PER","A","2015",17.8,
"CAN","SUICIDE","MEN","100000PER","A","2016",15.8,
"CAN","SUICIDE","MEN","100000PER","A","2017",16.6,
"CZE","SUICIDE","MEN","100000PER","A","1986",37.9,
"CZE","SUICIDE","MEN","100000PER","A","1987",33.5,
"CZE","SUICIDE","MEN","100000PER","A","1988",32.6,
"CZE","SUICIDE","MEN","100000PER","A","1989",33,
"CZE","SUICIDE","MEN","100000PER","A","1990",35.2,
"CZE","SUICIDE","MEN","100000PER","A","1991",33,
"CZE","SUICIDE","MEN","100000PER","A","1992",34.6,
"CZE","SUICIDE","MEN","100000PER","A","1993",32.6,
"CZE","SUICIDE","MEN","100000PER","A","1994",30.9,"B"
"CZE","SUICIDE","MEN","100000PER","A","1995",28.8,
"CZE","SUICIDE","MEN","100000PER","A","1996",27.1,
"CZE","SUICIDE","MEN","100000PER","A","1997",28.5,
"CZE","SUICIDE","MEN","100000PER","A","1998",27.2,
"CZE","SUICIDE","MEN","100000PER","A","1999",28.2,
"CZE","SUICIDE","MEN","100000PER","A","2000",27.5,
"CZE","SUICIDE","MEN","100000PER","A","2001",27.6,
"CZE","SUICIDE","MEN","100000PER","A","2002",25.7,
"CZE","SUICIDE","MEN","100000PER","A","2003",29.2,
"CZE","SUICIDE","MEN","100000PER","A","2004",26.5,
"CZE","SUICIDE","MEN","100000PER","A","2005",25.9,
"CZE","SUICIDE","MEN","100000PER","A","2006",23,
"CZE","SUICIDE","MEN","100000PER","A","2007",22.4,
"CZE","SUICIDE","MEN","100000PER","A","2008",22.2,
"CZE","SUICIDE","MEN","100000PER","A","2009",23.8,
"CZE","SUICIDE","MEN","100000PER","A","2010",23.8,
"CZE","SUICIDE","MEN","100000PER","A","2011",25.3,
"CZE","SUICIDE","MEN","100000PER","A","2012",26,
"CZE","SUICIDE","MEN","100000PER","A","2013",24.6,
"CZE","SUICIDE","MEN","100000PER","A","2014",22.6,
"CZE","SUICIDE","MEN","100000PER","A","2015",21.1,
"CZE","SUICIDE","MEN","100000PER","A","2016",19.9,
"CZE","SUICIDE","MEN","100000PER","A","2017",20.8,
"DNK","SUICIDE","MEN","100000PER","A","1960",31,
"DNK","SUICIDE","MEN","100000PER","A","1961",26.3,
"DNK","SUICIDE","MEN","100000PER","A","1962",29.5,
"DNK","SUICIDE","MEN","100000PER","A","1963",30,
"DNK","SUICIDE","MEN","100000PER","A","1964",31.3,
"DNK","SUICIDE","MEN","100000PER","A","1965",27.4,
"DNK","SUICIDE","MEN","100000PER","A","1966",27.3,
"DNK","SUICIDE","MEN","100000PER","A","1967",27.1,
"DNK","SUICIDE","MEN","100000PER","A","1968",30.4,
"DNK","SUICIDE","MEN","100000PER","A","1969",30.5,"B"
"DNK","SUICIDE","MEN","100000PER","A","1970",31.2,
"DNK","SUICIDE","MEN","100000PER","A","1971",35.9,
"DNK","SUICIDE","MEN","100000PER","A","1972",34.5,
"DNK","SUICIDE","MEN","100000PER","A","1973",33.4,
"DNK","SUICIDE","MEN","100000PER","A","1974",38.5,
"DNK","SUICIDE","MEN","100000PER","A","1975",33.5,
"DNK","SUICIDE","MEN","100000PER","A","1976",33.5,
"DNK","SUICIDE","MEN","100000PER","A","1977",34.3,
"DNK","SUICIDE","MEN","100000PER","A","1978",31.6,
"DNK","SUICIDE","MEN","100000PER","A","1979",34.9,
"DNK","SUICIDE","MEN","100000PER","A","1980",45.4,
"DNK","SUICIDE","MEN","100000PER","A","1981",42.2,
"DNK","SUICIDE","MEN","100000PER","A","1982",40.2,
"DNK","SUICIDE","MEN","100000PER","A","1983",40,
"DNK","SUICIDE","MEN","100000PER","A","1984",39,
"DNK","SUICIDE","MEN","100000PER","A","1985",37.7,
"DNK","SUICIDE","MEN","100000PER","A","1986",37.5,
"DNK","SUICIDE","MEN","100000PER","A","1987",38,
"DNK","SUICIDE","MEN","100000PER","A","1988",34.6,
"DNK","SUICIDE","MEN","100000PER","A","1989",36,
"DNK","SUICIDE","MEN","100000PER","A","1990",33.6,
"DNK","SUICIDE","MEN","100000PER","A","1991",31.1,
"DNK","SUICIDE","MEN","100000PER","A","1992",30.3,
"DNK","SUICIDE","MEN","100000PER","A","1993",30.2,
"DNK","SUICIDE","MEN","100000PER","A","1994",27.3,"B"
"DNK","SUICIDE","MEN","100000PER","A","1995",25.2,
"DNK","SUICIDE","MEN","100000PER","A","1996",25.3,
"DNK","SUICIDE","MEN","100000PER","A","1997",22.7,
"DNK","SUICIDE","MEN","100000PER","A","1998",21.4,
"DNK","SUICIDE","MEN","100000PER","A","1999",22,
"DNK","SUICIDE","MEN","100000PER","A","2000",21,
"DNK","SUICIDE","MEN","100000PER","A","2001",19.9,
"DNK","SUICIDE","MEN","100000PER","A","2002",19.6,
"DNK","SUICIDE","MEN","100000PER","A","2003",18.5,
"DNK","SUICIDE","MEN","100000PER","A","2004",18,
"DNK","SUICIDE","MEN","100000PER","A","2005",17.6,
"DNK","SUICIDE","MEN","100000PER","A","2006",18,
"DNK","SUICIDE","MEN","100000PER","A","2007",15.1,
"DNK","SUICIDE","MEN","100000PER","A","2008",15.6,
"DNK","SUICIDE","MEN","100000PER","A","2009",17.3,
"DNK","SUICIDE","MEN","100000PER","A","2010",14.8,
"DNK","SUICIDE","MEN","100000PER","A","2011",15.6,
"DNK","SUICIDE","MEN","100000PER","A","2012",17.5,
"DNK","SUICIDE","MEN","100000PER","A","2013",15.8,
"DNK","SUICIDE","MEN","100000PER","A","2014",16.3,
"DNK","SUICIDE","MEN","100000PER","A","2015",13.4,
"FIN","SUICIDE","MEN","100000PER","A","1960",41.9,
"FIN","SUICIDE","MEN","100000PER","A","1961",43.4,
"FIN","SUICIDE","MEN","100000PER","A","1962",43.5,
"FIN","SUICIDE","MEN","100000PER","A","1963",39.1,
"FIN","SUICIDE","MEN","100000PER","A","1964",41.1,
"FIN","SUICIDE","MEN","100000PER","A","1965",40.4,
"FIN","SUICIDE","MEN","100000PER","A","1966",37.8,
"FIN","SUICIDE","MEN","100000PER","A","1967",41.1,
"FIN","SUICIDE","MEN","100000PER","A","1968",44.4,
"FIN","SUICIDE","MEN","100000PER","A","1969",46.2,"B"
"FIN","SUICIDE","MEN","100000PER","A","1970",40.6,
"FIN","SUICIDE","MEN","100000PER","A","1971",40.4,
"FIN","SUICIDE","MEN","100000PER","A","1972",45,
"FIN","SUICIDE","MEN","100000PER","A","1973",42.7,
"FIN","SUICIDE","MEN","100000PER","A","1974",44.4,
"FIN","SUICIDE","MEN","100000PER","A","1975",45.1,
"FIN","SUICIDE","MEN","100000PER","A","1976",45.9,
"FIN","SUICIDE","MEN","100000PER","A","1977",45.4,
"FIN","SUICIDE","MEN","100000PER","A","1978",47.5,
"FIN","SUICIDE","MEN","100000PER","A","1979",44,
"FIN","SUICIDE","MEN","100000PER","A","1980",43.5,
"FIN","SUICIDE","MEN","100000PER","A","1981",41.4,
"FIN","SUICIDE","MEN","100000PER","A","1982",40.3,
"FIN","SUICIDE","MEN","100000PER","A","1983",41.3,
"FIN","SUICIDE","MEN","100000PER","A","1984",43.8,
"FIN","SUICIDE","MEN","100000PER","A","1985",42.5,
"FIN","SUICIDE","MEN","100000PER","A","1986",45.2,
"FIN","SUICIDE","MEN","100000PER","A","1987",46.1,"B"
"FIN","SUICIDE","MEN","100000PER","A","1988",47,
"FIN","SUICIDE","MEN","100000PER","A","1989",48.9,
"FIN","SUICIDE","MEN","100000PER","A","1990",50.8,
"FIN","SUICIDE","MEN","100000PER","A","1991",50.1,
"FIN","SUICIDE","MEN","100000PER","A","1992",47.5,
"FIN","SUICIDE","MEN","100000PER","A","1993",45.8,
"FIN","SUICIDE","MEN","100000PER","A","1994",44.3,
"FIN","SUICIDE","MEN","100000PER","A","1995",43.7,
"FIN","SUICIDE","MEN","100000PER","A","1996",38.7,"B"
"FIN","SUICIDE","MEN","100000PER","A","1997",41.8,
"FIN","SUICIDE","MEN","100000PER","A","1998",38.9,
"FIN","SUICIDE","MEN","100000PER","A","1999",38.3,
"FIN","SUICIDE","MEN","100000PER","A","2000",34.4,
"FIN","SUICIDE","MEN","100000PER","A","2001",36.6,
"FIN","SUICIDE","MEN","100000PER","A","2002",32.7,
"FIN","SUICIDE","MEN","100000PER","A","2003",31.8,
"FIN","SUICIDE","MEN","100000PER","A","2004",31.6,
"FIN","SUICIDE","MEN","100000PER","A","2005",28,
"FIN","SUICIDE","MEN","100000PER","A","2006",30.5,
"FIN","SUICIDE","MEN","100000PER","A","2007",28.5,
"FIN","SUICIDE","MEN","100000PER","A","2008",30.2,
"FIN","SUICIDE","MEN","100000PER","A","2009",28.6,
"FIN","SUICIDE","MEN","100000PER","A","2010",26.8,
"FIN","SUICIDE","MEN","100000PER","A","2011",26.3,
"FIN","SUICIDE","MEN","100000PER","A","2012",24.2,
"FIN","SUICIDE","MEN","100000PER","A","2013",24.4,
"FIN","SUICIDE","MEN","100000PER","A","2014",21.9,
"FIN","SUICIDE","MEN","100000PER","A","2016",22.2,
"FIN","SUICIDE","MEN","100000PER","A","2017",22,
"FRA","SUICIDE","MEN","100000PER","A","1960",30.7,
"FRA","SUICIDE","MEN","100000PER","A","1961",31.3,
"FRA","SUICIDE","MEN","100000PER","A","1962",29.5,
"FRA","SUICIDE","MEN","100000PER","A","1963",30.6,
"FRA","SUICIDE","MEN","100000PER","A","1964",28.7,
"FRA","SUICIDE","MEN","100000PER","A","1965",29.4,
"FRA","SUICIDE","MEN","100000PER","A","1966",29.8,
"FRA","SUICIDE","MEN","100000PER","A","1967",29.9,
"FRA","SUICIDE","MEN","100000PER","A","1968",28.3,"B"
"FRA","SUICIDE","MEN","100000PER","A","1969",28.6,
"FRA","SUICIDE","MEN","100000PER","A","1970",27.9,
"FRA","SUICIDE","MEN","100000PER","A","1971",27.5,
"FRA","SUICIDE","MEN","100000PER","A","1972",28.6,
"FRA","SUICIDE","MEN","100000PER","A","1973",27.8,
"FRA","SUICIDE","MEN","100000PER","A","1974",27.5,
"FRA","SUICIDE","MEN","100000PER","A","1975",27.4,
"FRA","SUICIDE","MEN","100000PER","A","1976",27.1,
"FRA","SUICIDE","MEN","100000PER","A","1977",27.3,
"FRA","SUICIDE","MEN","100000PER","A","1978",29.2,
"FRA","SUICIDE","MEN","100000PER","A","1979",31.3,"B"
"FRA","SUICIDE","MEN","100000PER","A","1980",32.5,
"FRA","SUICIDE","MEN","100000PER","A","1981",32.6,
"FRA","SUICIDE","MEN","100000PER","A","1982",35.1,
"FRA","SUICIDE","MEN","100000PER","A","1983",36.3,
"FRA","SUICIDE","MEN","100000PER","A","1984",36.7,
"FRA","SUICIDE","MEN","100000PER","A","1985",37.5,
"FRA","SUICIDE","MEN","100000PER","A","1986",38,
"FRA","SUICIDE","MEN","100000PER","A","1987",35.6,
"FRA","SUICIDE","MEN","100000PER","A","1988",33.7,
"FRA","SUICIDE","MEN","100000PER","A","1989",33.7,
"FRA","SUICIDE","MEN","100000PER","A","1990",32.8,
"FRA","SUICIDE","MEN","100000PER","A","1991",32.3,
"FRA","SUICIDE","MEN","100000PER","A","1992",32.9,
"FRA","SUICIDE","MEN","100000PER","A","1993",33.9,
"FRA","SUICIDE","MEN","100000PER","A","1994",33.5,
"FRA","SUICIDE","MEN","100000PER","A","1995",32.2,
"FRA","SUICIDE","MEN","100000PER","A","1996",30.4,
"FRA","SUICIDE","MEN","100000PER","A","1997",29.9,
"FRA","SUICIDE","MEN","100000PER","A","1998",29,
"FRA","SUICIDE","MEN","100000PER","A","1999",27.6,
"FRA","SUICIDE","MEN","100000PER","A","2000",29.3,"B"
"FRA","SUICIDE","MEN","100000PER","A","2001",27.9,
"FRA","SUICIDE","MEN","100000PER","A","2002",27.8,
"FRA","SUICIDE","MEN","100000PER","A","2003",28.6,
"FRA","SUICIDE","MEN","100000PER","A","2004",27.5,
"FRA","SUICIDE","MEN","100000PER","A","2005",27.1,
"FRA","SUICIDE","MEN","100000PER","A","2006",26,
"FRA","SUICIDE","MEN","100000PER","A","2007",25.2,
"FRA","SUICIDE","MEN","100000PER","A","2008",25.6,
"FRA","SUICIDE","MEN","100000PER","A","2009",25.8,
"FRA","SUICIDE","MEN","100000PER","A","2010",25.2,
"FRA","SUICIDE","MEN","100000PER","A","2011",25.4,
"FRA","SUICIDE","MEN","100000PER","A","2012",23.6,
"FRA","SUICIDE","MEN","100000PER","A","2013",23.1,
"FRA","SUICIDE","MEN","100000PER","A","2014",21.1,
"FRA","SUICIDE","MEN","100000PER","A","2015",21.8,
"FRA","SUICIDE","MEN","100000PER","A","2016",20.2,
"DEU","SUICIDE","MEN","100000PER","A","1990",26.7,
"DEU","SUICIDE","MEN","100000PER","A","1991",26.7,
"DEU","SUICIDE","MEN","100000PER","A","1992",25.6,
"DEU","SUICIDE","MEN","100000PER","A","1993",24.4,
"DEU","SUICIDE","MEN","100000PER","A","1994",24.5,
"DEU","SUICIDE","MEN","100000PER","A","1995",24.6,
"DEU","SUICIDE","MEN","100000PER","A","1996",23,
"DEU","SUICIDE","MEN","100000PER","A","1997",23.1,
"DEU","SUICIDE","MEN","100000PER","A","1998",22.4,"B"
"DEU","SUICIDE","MEN","100000PER","A","1999",20.8,
"DEU","SUICIDE","MEN","100000PER","A","2000",20.8,
"DEU","SUICIDE","MEN","100000PER","A","2001",20.7,
"DEU","SUICIDE","MEN","100000PER","A","2002",20.3,
"DEU","SUICIDE","MEN","100000PER","A","2003",20.4,
"DEU","SUICIDE","MEN","100000PER","A","2004",19.5,
"DEU","SUICIDE","MEN","100000PER","A","2005",18.3,
"DEU","SUICIDE","MEN","100000PER","A","2006",17.3,
