"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","SUICIDE","WOMEN","100000PER","A","1987",10.7,
"CZE","SUICIDE","WOMEN","100000PER","A","1988",11.8,
"CZE","SUICIDE","WOMEN","100000PER","A","1989",10.8,
"CZE","SUICIDE","WOMEN","100000PER","A","1990",11,
"CZE","SUICIDE","WOMEN","100000PER","A","1991",10,
"CZE","SUICIDE","WOMEN","100000PER","A","1992",9.7,
"CZE","SUICIDE","WOMEN","100000PER","A","1993",9.7,
"CZE","SUICIDE","WOMEN","100000PER","A","1994",9.9,"B"
"CZE","SUICIDE","WOMEN","100000PER","A","1995",8.5,
"CZE","SUICIDE","WOMEN","100000PER","A","1996",6.7,
"CZE","SUICIDE","WOMEN","100000PER","A","1997",6.6,
"CZE","SUICIDE","WOMEN","100000PER","A","1998",6.4,
"CZE","SUICIDE","WOMEN","100000PER","A","1999",6,
"CZE","SUICIDE","WOMEN","100000PER","A","2000",6.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2001",5.9,
"CZE","SUICIDE","WOMEN","100000PER","A","2002",5.9,
"CZE","SUICIDE","WOMEN","100000PER","A","2003",6.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2004",5.2,
"CZE","SUICIDE","WOMEN","100000PER","A","2005",5.2,
"CZE","SUICIDE","WOMEN","100000PER","A","2006",4.5,
"CZE","SUICIDE","WOMEN","100000PER","A","2007",4,
"CZE","SUICIDE","WOMEN","100000PER","A","2008",4.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2009",4,
"CZE","SUICIDE","WOMEN","100000PER","A","2010",4.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2011",4.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2012",4.7,
"CZE","SUICIDE","WOMEN","100000PER","A","2013",4.9,
"CZE","SUICIDE","WOMEN","100000PER","A","2014",4.9,
"CZE","SUICIDE","WOMEN","100000PER","A","2015",4.4,
"CZE","SUICIDE","WOMEN","100000PER","A","2016",4.5,
"CZE","SUICIDE","WOMEN","100000PER","A","2017",5,
"DNK","SUICIDE","WOMEN","100000PER","A","1960",15,
"DNK","SUICIDE","WOMEN","100000PER","A","1961",12.5,
"DNK","SUICIDE","WOMEN","100000PER","A","1962",14.6,
"DNK","SUICIDE","WOMEN","100000PER","A","1963",13.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1964",16.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1965",16,
"DNK","SUICIDE","WOMEN","100000PER","A","1966",12.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1967",12.4,
"DNK","SUICIDE","WOMEN","100000PER","A","1968",15.8,
"DNK","SUICIDE","WOMEN","100000PER","A","1969",16.4,"B"
"DNK","SUICIDE","WOMEN","100000PER","A","1970",16.8,
"DNK","SUICIDE","WOMEN","100000PER","A","1971",19.5,
"DNK","SUICIDE","WOMEN","100000PER","A","1972",18.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1973",19.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1974",19.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1975",19.8,
"DNK","SUICIDE","WOMEN","100000PER","A","1976",18.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1977",18.6,
"DNK","SUICIDE","WOMEN","100000PER","A","1978",19.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1979",21,
"DNK","SUICIDE","WOMEN","100000PER","A","1980",23.6,
"DNK","SUICIDE","WOMEN","100000PER","A","1981",22.3,
"DNK","SUICIDE","WOMEN","100000PER","A","1982",21.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1983",20.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1984",21.5,
"DNK","SUICIDE","WOMEN","100000PER","A","1985",20.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1986",20.3,
"DNK","SUICIDE","WOMEN","100000PER","A","1987",19.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1988",18.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1989",19.6,
"DNK","SUICIDE","WOMEN","100000PER","A","1990",15.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1991",14.6,
"DNK","SUICIDE","WOMEN","100000PER","A","1992",14.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1993",14.9,
"DNK","SUICIDE","WOMEN","100000PER","A","1994",11.3,"B"
"DNK","SUICIDE","WOMEN","100000PER","A","1995",10.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1996",9.4,
"DNK","SUICIDE","WOMEN","100000PER","A","1997",9.3,
"DNK","SUICIDE","WOMEN","100000PER","A","1998",7.7,
"DNK","SUICIDE","WOMEN","100000PER","A","1999",7.2,
"DNK","SUICIDE","WOMEN","100000PER","A","2000",6.8,
"DNK","SUICIDE","WOMEN","100000PER","A","2001",7.6,
"DNK","SUICIDE","WOMEN","100000PER","A","2002",6.3,
"DNK","SUICIDE","WOMEN","100000PER","A","2003",5.4,
"DNK","SUICIDE","WOMEN","100000PER","A","2004",6.8,
"DNK","SUICIDE","WOMEN","100000PER","A","2005",6,
"DNK","SUICIDE","WOMEN","100000PER","A","2006",6.1,
"DNK","SUICIDE","WOMEN","100000PER","A","2007",6,
"DNK","SUICIDE","WOMEN","100000PER","A","2008",6.3,
"DNK","SUICIDE","WOMEN","100000PER","A","2009",4.7,
"DNK","SUICIDE","WOMEN","100000PER","A","2010",5.3,
"DNK","SUICIDE","WOMEN","100000PER","A","2011",5,
"DNK","SUICIDE","WOMEN","100000PER","A","2012",5.4,
"DNK","SUICIDE","WOMEN","100000PER","A","2013",5.3,
"DNK","SUICIDE","WOMEN","100000PER","A","2014",5.2,
"DNK","SUICIDE","WOMEN","100000PER","A","2015",5.6,
"FIN","SUICIDE","WOMEN","100000PER","A","1960",10.2,
"FIN","SUICIDE","WOMEN","100000PER","A","1961",10.2,
"FIN","SUICIDE","WOMEN","100000PER","A","1962",10.9,
"FIN","SUICIDE","WOMEN","100000PER","A","1963",9,
"FIN","SUICIDE","WOMEN","100000PER","A","1964",10.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1965",9.1,
"FIN","SUICIDE","WOMEN","100000PER","A","1966",10.1,
"FIN","SUICIDE","WOMEN","100000PER","A","1967",9.3,
"FIN","SUICIDE","WOMEN","100000PER","A","1968",10.5,
"FIN","SUICIDE","WOMEN","100000PER","A","1969",11.1,"B"
"FIN","SUICIDE","WOMEN","100000PER","A","1970",10,
"FIN","SUICIDE","WOMEN","100000PER","A","1971",9.8,
"FIN","SUICIDE","WOMEN","100000PER","A","1972",10.3,
"FIN","SUICIDE","WOMEN","100000PER","A","1973",10.8,
"FIN","SUICIDE","WOMEN","100000PER","A","1974",10.9,
"FIN","SUICIDE","WOMEN","100000PER","A","1975",10.9,
"FIN","SUICIDE","WOMEN","100000PER","A","1976",10.4,
"FIN","SUICIDE","WOMEN","100000PER","A","1977",11,
"FIN","SUICIDE","WOMEN","100000PER","A","1978",10.1,
"FIN","SUICIDE","WOMEN","100000PER","A","1979",10.2,
"FIN","SUICIDE","WOMEN","100000PER","A","1980",10.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1981",9.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1982",10.8,
"FIN","SUICIDE","WOMEN","100000PER","A","1983",10,
"FIN","SUICIDE","WOMEN","100000PER","A","1984",10.2,
"FIN","SUICIDE","WOMEN","100000PER","A","1985",10,
"FIN","SUICIDE","WOMEN","100000PER","A","1986",11.4,
"FIN","SUICIDE","WOMEN","100000PER","A","1987",11.7,"B"
"FIN","SUICIDE","WOMEN","100000PER","A","1988",11.8,
"FIN","SUICIDE","WOMEN","100000PER","A","1989",11.5,
"FIN","SUICIDE","WOMEN","100000PER","A","1990",12.3,
"FIN","SUICIDE","WOMEN","100000PER","A","1991",11.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1992",11.3,
"FIN","SUICIDE","WOMEN","100000PER","A","1993",11.1,
"FIN","SUICIDE","WOMEN","100000PER","A","1994",11.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1995",11.7,
"FIN","SUICIDE","WOMEN","100000PER","A","1996",10.6,"B"
"FIN","SUICIDE","WOMEN","100000PER","A","1997",10.6,
"FIN","SUICIDE","WOMEN","100000PER","A","1998",9.9,
"FIN","SUICIDE","WOMEN","100000PER","A","1999",9.4,
"FIN","SUICIDE","WOMEN","100000PER","A","2000",10.8,
"FIN","SUICIDE","WOMEN","100000PER","A","2001",9.9,
"FIN","SUICIDE","WOMEN","100000PER","A","2002",9.9,
"FIN","SUICIDE","WOMEN","100000PER","A","2003",9.4,
"FIN","SUICIDE","WOMEN","100000PER","A","2004",9.3,
"FIN","SUICIDE","WOMEN","100000PER","A","2005",9.8,
"FIN","SUICIDE","WOMEN","100000PER","A","2006",9.2,
"FIN","SUICIDE","WOMEN","100000PER","A","2007",8.7,
"FIN","SUICIDE","WOMEN","100000PER","A","2008",8.4,
"FIN","SUICIDE","WOMEN","100000PER","A","2009",9.8,
"FIN","SUICIDE","WOMEN","100000PER","A","2010",8.3,
"FIN","SUICIDE","WOMEN","100000PER","A","2011",7.1,
"FIN","SUICIDE","WOMEN","100000PER","A","2012",7.6,
"FIN","SUICIDE","WOMEN","100000PER","A","2013",7.8,
"FIN","SUICIDE","WOMEN","100000PER","A","2014",6.7,
"FIN","SUICIDE","WOMEN","100000PER","A","2016",6,
"FIN","SUICIDE","WOMEN","100000PER","A","2017",7.5,
"FRA","SUICIDE","WOMEN","100000PER","A","1960",8.7,
"FRA","SUICIDE","WOMEN","100000PER","A","1961",8.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1962",8,
"FRA","SUICIDE","WOMEN","100000PER","A","1963",8.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1964",8.4,
"FRA","SUICIDE","WOMEN","100000PER","A","1965",8,
"FRA","SUICIDE","WOMEN","100000PER","A","1966",8.8,
"FRA","SUICIDE","WOMEN","100000PER","A","1967",8.6,
"FRA","SUICIDE","WOMEN","100000PER","A","1968",9.1,"B"
"FRA","SUICIDE","WOMEN","100000PER","A","1969",9,
"FRA","SUICIDE","WOMEN","100000PER","A","1970",8.9,
"FRA","SUICIDE","WOMEN","100000PER","A","1971",9.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1972",9.8,
"FRA","SUICIDE","WOMEN","100000PER","A","1973",9.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1974",9.3,
"FRA","SUICIDE","WOMEN","100000PER","A","1975",9.4,
"FRA","SUICIDE","WOMEN","100000PER","A","1976",9.4,
"FRA","SUICIDE","WOMEN","100000PER","A","1977",10.3,
"FRA","SUICIDE","WOMEN","100000PER","A","1978",10.3,
"FRA","SUICIDE","WOMEN","100000PER","A","1979",10.9,"B"
"FRA","SUICIDE","WOMEN","100000PER","A","1980",11.4,
"FRA","SUICIDE","WOMEN","100000PER","A","1981",11.3,
"FRA","SUICIDE","WOMEN","100000PER","A","1982",12,
"FRA","SUICIDE","WOMEN","100000PER","A","1983",12.5,
"FRA","SUICIDE","WOMEN","100000PER","A","1984",12.7,
"FRA","SUICIDE","WOMEN","100000PER","A","1985",13,
"FRA","SUICIDE","WOMEN","100000PER","A","1986",13.3,
"FRA","SUICIDE","WOMEN","100000PER","A","1987",12.7,
"FRA","SUICIDE","WOMEN","100000PER","A","1988",11.9,
"FRA","SUICIDE","WOMEN","100000PER","A","1989",11.7,
"FRA","SUICIDE","WOMEN","100000PER","A","1990",11.1,
"FRA","SUICIDE","WOMEN","100000PER","A","1991",11.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1992",10.8,
"FRA","SUICIDE","WOMEN","100000PER","A","1993",11.4,
"FRA","SUICIDE","WOMEN","100000PER","A","1994",10.5,
"FRA","SUICIDE","WOMEN","100000PER","A","1995",10.5,
"FRA","SUICIDE","WOMEN","100000PER","A","1996",10.2,
"FRA","SUICIDE","WOMEN","100000PER","A","1997",9.9,
"FRA","SUICIDE","WOMEN","100000PER","A","1998",9,
"FRA","SUICIDE","WOMEN","100000PER","A","1999",9.1,
"FRA","SUICIDE","WOMEN","100000PER","A","2000",9.1,"B"
"FRA","SUICIDE","WOMEN","100000PER","A","2001",8.9,
"FRA","SUICIDE","WOMEN","100000PER","A","2002",9.2,
"FRA","SUICIDE","WOMEN","100000PER","A","2003",8.8,
"FRA","SUICIDE","WOMEN","100000PER","A","2004",9.1,
"FRA","SUICIDE","WOMEN","100000PER","A","2005",8.8,
"FRA","SUICIDE","WOMEN","100000PER","A","2006",8.5,
"FRA","SUICIDE","WOMEN","100000PER","A","2007",8,
"FRA","SUICIDE","WOMEN","100000PER","A","2008",8,
"FRA","SUICIDE","WOMEN","100000PER","A","2009",8,
"FRA","SUICIDE","WOMEN","100000PER","A","2010",7.9,
"FRA","SUICIDE","WOMEN","100000PER","A","2011",7.5,
"FRA","SUICIDE","WOMEN","100000PER","A","2012",6.8,
"FRA","SUICIDE","WOMEN","100000PER","A","2013",6.7,
"FRA","SUICIDE","WOMEN","100000PER","A","2014",6.2,
"FRA","SUICIDE","WOMEN","100000PER","A","2015",5.8,
"FRA","SUICIDE","WOMEN","100000PER","A","2016",5.5,
"DEU","SUICIDE","WOMEN","100000PER","A","1990",9.6,
"DEU","SUICIDE","WOMEN","100000PER","A","1991",9.5,
"DEU","SUICIDE","WOMEN","100000PER","A","1992",8.9,
"DEU","SUICIDE","WOMEN","100000PER","A","1993",8.1,
"DEU","SUICIDE","WOMEN","100000PER","A","1994",7.8,
"DEU","SUICIDE","WOMEN","100000PER","A","1995",7.9,
"DEU","SUICIDE","WOMEN","100000PER","A","1996",7.5,
"DEU","SUICIDE","WOMEN","100000PER","A","1997",7.3,
"DEU","SUICIDE","WOMEN","100000PER","A","1998",6.6,"B"
"DEU","SUICIDE","WOMEN","100000PER","A","1999",6.5,
"DEU","SUICIDE","WOMEN","100000PER","A","2000",6.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2001",6.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2002",6.3,
"DEU","SUICIDE","WOMEN","100000PER","A","2003",6.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2004",5.7,
"DEU","SUICIDE","WOMEN","100000PER","A","2005",5.6,
"DEU","SUICIDE","WOMEN","100000PER","A","2006",5.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2007",4.8,
"DEU","SUICIDE","WOMEN","100000PER","A","2008",4.9,
"DEU","SUICIDE","WOMEN","100000PER","A","2009",4.8,
"DEU","SUICIDE","WOMEN","100000PER","A","2010",5.1,
"DEU","SUICIDE","WOMEN","100000PER","A","2011",5,
"DEU","SUICIDE","WOMEN","100000PER","A","2012",5.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2013",5.3,
"DEU","SUICIDE","WOMEN","100000PER","A","2014",5.2,
"DEU","SUICIDE","WOMEN","100000PER","A","2015",5.4,
"DEU","SUICIDE","WOMEN","100000PER","A","2016",4.9,
"DEU","SUICIDE","WOMEN","100000PER","A","2017",4.4,
"GRC","SUICIDE","WOMEN","100000PER","A","1961",3.2,
"GRC","SUICIDE","WOMEN","100000PER","A","1962",2.7,
"GRC","SUICIDE","WOMEN","100000PER","A","1963",3,
"GRC","SUICIDE","WOMEN","100000PER","A","1964",2,
"GRC","SUICIDE","WOMEN","100000PER","A","1965",2.3,
"GRC","SUICIDE","WOMEN","100000PER","A","1966",2.5,
"GRC","SUICIDE","WOMEN","100000PER","A","1967",2.5,
"GRC","SUICIDE","WOMEN","100000PER","A","1968",2.2,"B"
"GRC","SUICIDE","WOMEN","100000PER","A","1969",2.4,
"GRC","SUICIDE","WOMEN","100000PER","A","1970",2,
"GRC","SUICIDE","WOMEN","100000PER","A","1971",2.2,
"GRC","SUICIDE","WOMEN","100000PER","A","1972",1.7,
"GRC","SUICIDE","WOMEN","100000PER","A","1973",2.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1974",2.5,
"GRC","SUICIDE","WOMEN","100000PER","A","1975",2.2,
"GRC","SUICIDE","WOMEN","100000PER","A","1976",1.9,
"GRC","SUICIDE","WOMEN","100000PER","A","1977",2.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1978",1.8,
"GRC","SUICIDE","WOMEN","100000PER","A","1979",2,"B"
"GRC","SUICIDE","WOMEN","100000PER","A","1980",2,
"GRC","SUICIDE","WOMEN","100000PER","A","1981",2.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1982",2.2,
"GRC","SUICIDE","WOMEN","100000PER","A","1983",2.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1984",2.2,
"GRC","SUICIDE","WOMEN","100000PER","A","1985",2.6,
"GRC","SUICIDE","WOMEN","100000PER","A","1986",2,
"GRC","SUICIDE","WOMEN","100000PER","A","1987",2.3,
"GRC","SUICIDE","WOMEN","100000PER","A","1988",2.3,
"GRC","SUICIDE","WOMEN","100000PER","A","1989",2.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1990",1.5,
"GRC","SUICIDE","WOMEN","100000PER","A","1991",1.6,
"GRC","SUICIDE","WOMEN","100000PER","A","1992",1.4,
"GRC","SUICIDE","WOMEN","100000PER","A","1993",1.9,
"GRC","SUICIDE","WOMEN","100000PER","A","1994",1.3,
"GRC","SUICIDE","WOMEN","100000PER","A","1995",1.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1996",1.1,
"GRC","SUICIDE","WOMEN","100000PER","A","1997",1,
"GRC","SUICIDE","WOMEN","100000PER","A","1998",1.5,
"GRC","SUICIDE","WOMEN","100000PER","A","1999",1.4,
"GRC","SUICIDE","WOMEN","100000PER","A","2000",1.4,
"GRC","SUICIDE","WOMEN","100000PER","A","2001",0.8,
"GRC","SUICIDE","WOMEN","100000PER","A","2002",1.1,
"GRC","SUICIDE","WOMEN","100000PER","A","2003",1.2,
"GRC","SUICIDE","WOMEN","100000PER","A","2004",1.1,
"GRC","SUICIDE","WOMEN","100000PER","A","2005",1.3,
"GRC","SUICIDE","WOMEN","100000PER","A","2006",1.2,
"GRC","SUICIDE","WOMEN","100000PER","A","2007",1,
"GRC","SUICIDE","WOMEN","100000PER","A","2008",1,
"GRC","SUICIDE","WOMEN","100000PER","A","2009",0.9,
"GRC","SUICIDE","WOMEN","100000PER","A","2010",0.7,
"GRC","SUICIDE","WOMEN","100000PER","A","2011",1.4,
"GRC","SUICIDE","WOMEN","100000PER","A","2012",1.5,
"GRC","SUICIDE","WOMEN","100000PER","A","2013",1.8,
"GRC","SUICIDE","WOMEN","100000PER","A","2014",1.9,
"GRC","SUICIDE","WOMEN","100000PER","A","2015",1.7,
"GRC","SUICIDE","WOMEN","100000PER","A","2016",1.4,
"HUN","SUICIDE","WOMEN","100000PER","A","1960",17.4,
"HUN","SUICIDE","WOMEN","100000PER","A","1961",17.7,
"HUN","SUICIDE","WOMEN","100000PER","A","1962",17.4,
"HUN","SUICIDE","WOMEN","100000PER","A","1963",19,
"HUN","SUICIDE","WOMEN","100000PER","A","1964",19.6,
"HUN","SUICIDE","WOMEN","100000PER","A","1965",20.4,
"HUN","SUICIDE","WOMEN","100000PER","A","1966",19.9,
"HUN","SUICIDE","WOMEN","100000PER","A","1967",20.2,
"HUN","SUICIDE","WOMEN","100000PER","A","1968",21.3,
"HUN","SUICIDE","WOMEN","100000PER","A","1969",20.8,"B"
"HUN","SUICIDE","WOMEN","100000PER","A","1970",21.3,
"HUN","SUICIDE","WOMEN","100000PER","A","1971",22.9,
"HUN","SUICIDE","WOMEN","100000PER","A","1972",22.6,
"HUN","SUICIDE","WOMEN","100000PER","A","1973",22.4,
"HUN","SUICIDE","WOMEN","100000PER","A","1974",24.5,
"HUN","SUICIDE","WOMEN","100000PER","A","1975",23,
"HUN","SUICIDE","WOMEN","100000PER","A","1976",25.5,
"HUN","SUICIDE","WOMEN","100000PER","A","1977",26.7,
"HUN","SUICIDE","WOMEN","100000PER","A","1978",27.9,
"HUN","SUICIDE","WOMEN","100000PER","A","1979",27.6,"B"
"HUN","SUICIDE","WOMEN","100000PER","A","1980",27.9,
